different,individual
different,opposed
different,otherwise
different,single
contrasting,conflicting
contrasting,different
conflicting,opposing
conflicting,opposed
opposing,conflicting
opposing,rival
opposing,opposite
opposing,contending
rival,conflicting
rival,equal
rival,opposed
rival,competitive
rival,competing
rival,contending
rival,battling
rival,combating
rival,contesting
rival,disputing
equal,identical
equal,comparable
equal,equivalent
equal,balanced
equal,correspondent
equal,level
equal,double
equal,same
equal,coordinate
equal,uniform
identical,exact
identical,double
identical,equivalent
identical,like
identical,same
identical,twin
identical,very
exact,perfect
exact,identical
exact,explicit
exact,specific
exact,correct
exact,clear
exact,express
exact,right
exact,careful
exact,distinct
exact,nice
exact,particular
exact,sharp
exact,verbal
exact,true
perfect,ideal
perfect,pure
perfect,excellent
perfect,sound
perfect,experienced
perfect,expert
perfect,classical
perfect,accomplished
perfect,finished
perfect,absolute
perfect,skilled
ideal,fitting
ideal,excellent
ideal,classical
ideal,classic
ideal,representative
ideal,absolute
ideal,complete
fitting,proper
fitting,meet
fitting,becoming
fitting,right
fitting,correct
fitting,due
fitting,decent
fitting,happy
fitting,just
proper,good
proper,useful
proper,decent
proper,fitting
proper,appropriate
proper,legitimate
proper,able
proper,becoming
proper,capable
proper,fit
proper,happy
proper,just
proper,meet
proper,qualified
proper,right
proper,suited
proper,true
proper,desired
good,great
good,satisfying
good,positive
good,acceptable
good,valuable
good,bad
good,wonderful
good,favorable
good,excellent
good,sound
good,superior
good,pleasing
good,welcome
good,prime
good,capital
good,choice
good,super
good,nice
good,precious
good,select
great,huge
great,enormous
great,tremendous
great,big
great,terrible
great,high
great,strong
great,considerable
great,vast
great,extreme
great,fat
great,bull
great,decided
great,excessive
great,extended
great,extensive
great,long
great,numerous
great,towering
tremendous,fantastic
tremendous,incredible
tremendous,terrific
tremendous,amazing
tremendous,wonderful
tremendous,great
tremendous,extraordinary
tremendous,excellent
tremendous,vast
tremendous,enormous
tremendous,terrible
tremendous,massive
tremendous,awful
tremendous,large
tremendous,super
tremendous,towering
tremendous,whale
tremendous,cracking
fantastic,incredible
fantastic,crazy
fantastic,ridiculous
fantastic,weird
fantastic,odd
fantastic,exotic
fantastic,artificial
fantastic,extreme
fantastic,foreign
fantastic,mad
fantastic,unlikely
incredible,ridiculous
incredible,impossible
incredible,suspect
ridiculous,incredible
ridiculous,fantastic
ridiculous,silly
ridiculous,impossible
silly,crazy
silly,stupid
silly,simple
silly,ridiculous
silly,empty
crazy,nuts
crazy,silly
crazy,mad
crazy,cracked
crazy,flipped
nuts,mad
nuts,touched
nuts,wild
mad,fantastic
mad,distracted
mad,mental
distracted,disturbed
distracted,panicked
disturbed,confused
disturbed,upset
disturbed,disordered
confused,puzzled
confused,distracted
confused,thrown
puzzled,thrown
puzzled,lost
puzzled,stuck
puzzled,floored
puzzled,shook
thrown,launched
thrown,tossed
thrown,pitched
launched,sent
launched,begun
launched,floated
sent,directed
sent,gone
sent,ordered
sent,issued
sent,transported
sent,mailed
sent,committed
sent,appointed
sent,commissioned
sent,transmitted
sent,posted
directed,controlled
directed,organized
directed,aimed
directed,managed
directed,conducted
directed,guided
directed,counseled
directed,focused
directed,sponsored
directed,assisted
controlled,composed
controlled,guarded
controlled,calm
controlled,cool
controlled,contained
guarded,reserved
guarded,calculating
guarded,careful
guarded,safe
calculating,guarded
calculating,designing
calculating,careful
calculating,cunning
calculating,intelligent
calculating,safe
calculating,sharp
designing,sharp
designing,cunning
sharp,pointed
sharp,fine
sharp,peaked
sharp,edged
sharp,tipped
pointed,sharp
pointed,peaked
pointed,fine
pointed,edged
pointed,cornered
peaked,ill
ill,down
ill,peaked
down,sinking
down,depressed
down,descending
down,falling
down,under
down,sliding
down,slipping
down,dropping
down,declining
sinking,falling
sinking,fading
sinking,drowning
sinking,dropping
falling,lowering
falling,plunging
falling,descending
falling,sinking
falling,collapsing
falling,weakening
falling,decreasing
falling,sliding
falling,settling
falling,diminishing
falling,slipping
falling,declining
lowering,heavy
plunging,shocking
plunging,revealing
shocking,terrible
shocking,ugly
shocking,horrible
shocking,awful
shocking,burning
shocking,crying
shocking,desperate
shocking,offensive
terrible,disturbing
terrible,awful
terrible,extreme
terrible,dangerous
terrible,severe
terrible,serious
terrible,shocking
terrible,desperate
terrible,offensive
terrible,poor
disturbing,alarming
disturbing,threatening
disturbing,discouraging
disturbing,painful
disturbing,upsetting
disturbing,worrying
disturbing,provoking
disturbing,trying
disturbing,difficult
disturbing,hard
disturbing,severe
disturbing,uncertain
disturbing,troubling
alarming,dangerous
alarming,disturbing
dangerous,threatening
dangerous,deadly
dangerous,terrible
dangerous,bad
dangerous,critical
dangerous,alarming
dangerous,serious
dangerous,nasty
dangerous,fatal
dangerous,risky
dangerous,delicate
dangerous,exposed
dangerous,loaded
dangerous,pressing
dangerous,vulnerable
threatening,dangerous
threatening,ugly
threatening,alarming
threatening,aggressive
threatening,lowering
threatening,near
threatening,warning
threatening,black
threatening,close
ugly,awful
ugly,animal
ugly,gross
ugly,plain
awful,tough
awful,horrible
awful,ugly
awful,nasty
awful,shocking
awful,alarming
awful,offensive
horrible,awful
horrible,nasty
horrible,scary
horrible,terrible
horrible,cruel
horrible,shocking
horrible,mean
horrible,offensive
nasty,tough
nasty,awful
nasty,dirty
nasty,horrible
nasty,fierce
nasty,rough
nasty,gross
nasty,soiled
dirty,nasty
dirty,spotted
dirty,black
spotted,dotted
spotted,sprinkled
black,jet
black,coal
black,pitch
black,clouded
jet,midnight
jet,dark
dark,black
dark,faint
dark,vague
dark,clouded
dark,shaded
faint,remote
faint,slight
faint,weak
faint,gentle
faint,mild
faint,distant
faint,soft
faint,vague
faint,delicate
faint,deep
faint,padded
faint,pale
faint,aside
faint,low
faint,piano
faint,moderate
faint,whispered
faint,light
faint,smooth
faint,quiet
faint,thin
faint,faded
faint,muttering
faint,softened
remote,unknown
remote,isolated
remote,private
remote,lonely
remote,distant
remote,frontier
remote,far
remote,back
remote,alien
remote,secret
remote,wild
remote,beyond
remote,foreign
remote,removed
remote,retired
unknown,exotic
unknown,remote
unknown,foreign
unknown,strange
unknown,anonymous
unknown,new
unknown,dark
unknown,alien
unknown,far
unknown,secret
unknown,distant
unknown,hidden
exotic,romantic
exotic,colorful
exotic,unusual
exotic,alien
exotic,strange
exotic,curious
exotic,fascinating
exotic,different
exotic,external
exotic,extraordinary
exotic,foreign
exotic,introduced
exotic,outside
exotic,striking
romantic,exotic
romantic,fascinating
romantic,colorful
romantic,exciting
romantic,fantastic
romantic,charming
romantic,tender
romantic,mysterious
romantic,wild
romantic,daring
romantic,loving
fascinating,gripping
fascinating,appealing
fascinating,charming
fascinating,engaging
fascinating,compelling
fascinating,attractive
gripping,fascinating
gripping,interesting
gripping,exciting
gripping,arresting
gripping,consuming
interesting,beautiful
interesting,attractive
interesting,lovely
interesting,fascinating
interesting,striking
interesting,exotic
interesting,unusual
interesting,engaging
interesting,compelling
interesting,curious
interesting,pleasing
interesting,stimulating
interesting,impressive
interesting,gripping
interesting,inviting
interesting,absorbing
interesting,winning
interesting,arresting
interesting,affecting
interesting,entrancing
interesting,fine
interesting,stirring
interesting,elegant
interesting,magnetic
interesting,suspicious
beautiful,cute
beautiful,fascinating
beautiful,fine
beautiful,wonderful
beautiful,pretty
beautiful,grand
beautiful,lovely
beautiful,charming
beautiful,delicate
beautiful,handsome
beautiful,pleasing
beautiful,elegant
beautiful,appealing
beautiful,divine
beautiful,excellent
beautiful,fair
beautiful,ideal
beautiful,nice
beautiful,taking
cute,beautiful
cute,charming
cute,pleasant
cute,pretty
charming,pleasant
charming,fascinating
charming,cute
charming,absorbing
charming,sweet
charming,appealing
charming,engaging
charming,elegant
charming,inviting
charming,lovely
charming,attractive
charming,winning
charming,entrancing
charming,pleasing
charming,choice
charming,delicate
charming,nice
absorbing,gripping
absorbing,fascinating
absorbing,interesting
absorbing,arresting
absorbing,consuming
absorbing,exciting
arresting,impressive
arresting,remarkable
arresting,striking
arresting,extraordinary
arresting,pointed
arresting,bold
arresting,outstanding
arresting,prominent
impressive,remarkable
impressive,profound
impressive,imposing
impressive,dramatic
impressive,extraordinary
impressive,important
impressive,massive
impressive,exciting
impressive,intense
impressive,absorbing
impressive,affecting
impressive,effective
impressive,excited
impressive,grand
impressive,inspiring
impressive,moving
impressive,stirring
impressive,striking
impressive,touching
impressive,towering
impressive,vital
impressive,arresting
remarkable,curious
remarkable,wonderful
remarkable,odd
remarkable,outstanding
remarkable,striking
remarkable,strange
remarkable,important
remarkable,significant
remarkable,surprising
remarkable,unique
remarkable,rare
remarkable,impressive
remarkable,solid
remarkable,distinguished
remarkable,famous
remarkable,marked
remarkable,prominent
remarkable,signal
remarkable,super
remarkable,arresting
remarkable,greatest
curious,interested
curious,puzzled
curious,questioning
curious,searching
curious,interfering
curious,examining
curious,peering
interested,involved
interested,absorbed
interested,excited
interested,moved
interested,open
interested,impressed
interested,occupied
interested,hooked
interested,stimulated
interested,touched
interested,taken
interested,drawn
interested,struck
interested,biased
interested,affected
interested,sold
interested,inspired
interested,caught
interested,intent
interested,partial
interested,attracted
interested,stirred
involved,elaborate
involved,sophisticated
involved,winding
involved,confusing
involved,complex
involved,difficult
elaborate,detailed
elaborate,busy
elaborate,perfected
elaborate,imposing
elaborate,studied
elaborate,sophisticated
elaborate,labored
elaborate,complicated
elaborate,exact
elaborate,careful
elaborate,complex
elaborate,elegant
elaborate,extensive
elaborate,minute
elaborate,precise
elaborate,decorated
detailed,precise
detailed,comprehensive
detailed,specific
detailed,complicated
detailed,exact
detailed,accurate
detailed,full
detailed,complete
detailed,developed
detailed,elaborate
detailed,exhausting
detailed,specified
detailed,narrow
detailed,individual
detailed,minute
detailed,nice
detailed,described
detailed,elaborated
detailed,unfolded
detailed,disclosed
precise,particular
precise,actual
precise,explicit
precise,specific
precise,strict
precise,proper
precise,narrow
precise,correct
precise,absolute
precise,express
precise,fixed
precise,individual
precise,limited
precise,nice
precise,restricted
precise,right
precise,very
particular,precise
particular,distinct
particular,appropriate
particular,special
particular,limited
particular,full
particular,express
particular,individual
particular,local
particular,minute
particular,accurate
particular,detailed
distinct,specific
distinct,clear
distinct,decided
distinct,evident
distinct,explicit
distinct,express
distinct,marked
distinct,patent
distinct,plain
distinct,sharp
specific,precise
specific,limited
specific,different
specific,distinct
specific,explicit
specific,individual
specific,specialized
specific,unique
specific,exact
specific,special
specific,characteristic
specific,express
specific,set
specific,sole
specific,reserved
specific,restricted
limited,narrow
limited,particular
limited,fixed
limited,controlled
limited,reserved
limited,bound
limited,qualified
limited,modified
limited,local
limited,precise
limited,defined
limited,checked
narrow,precise
narrow,limited
narrow,tight
narrow,thin
narrow,small
narrow,exclusive
narrow,set
narrow,close
narrow,fine
narrow,select
narrow,spare
narrow,shrunken
narrow,near
narrow,fixed
narrow,pent
narrow,contracted
thin,fragile
thin,lean
thin,delicate
thin,small
thin,narrow
thin,slight
thin,pole
thin,spare
thin,wasted
thin,shadow
thin,peaked
thin,subtle
fragile,weak
fragile,delicate
fragile,fine
fragile,slight
weak,uncertain
weak,weakened
weak,fragile
weak,delicate
weak,exhausted
weak,faint
weak,spent
weak,tender
weak,wasted
uncertain,risky
uncertain,vague
uncertain,variable
risky,uncertain
risky,sensitive
risky,delicate
sensitive,precise
sensitive,nervous
sensitive,conscious
sensitive,delicate
sensitive,emotional
sensitive,knowing
sensitive,seeing
sensitive,understanding
sensitive,feeling
sensitive,fine
sensitive,perceiving
nervous,afraid
nervous,concerned
nervous,weak
nervous,shy
nervous,bothered
nervous,disturbed
nervous,sensitive
nervous,shrinking
nervous,troubled
nervous,upset
nervous,worried
afraid,nervous
afraid,scared
afraid,suspicious
afraid,shocked
afraid,anxious
afraid,alarmed
afraid,discouraged
afraid,disturbed
afraid,frozen
afraid,upset
afraid,worried
afraid,cowed
scared,afraid
scared,anxious
scared,shaken
scared,panicked
anxious,afraid
anxious,nervous
anxious,concerned
anxious,careful
anxious,scared
anxious,disturbed
anxious,shaking
anxious,troubled
anxious,bugged
concerned,anxious
concerned,disturbed
concerned,troubled
concerned,bothered
concerned,upset
concerned,exercised
troubled,puzzled
troubled,concerned
troubled,confused
troubled,anxious
troubled,pained
troubled,disturbed
troubled,bothered
troubled,scared
troubled,provoked
troubled,alarmed
troubled,shaken
troubled,upset
troubled,afraid
pained,troubled
pained,injured
pained,worried
pained,hurt
injured,wounded
injured,damaged
injured,hurt
wounded,disabled
wounded,damaged
wounded,harmed
wounded,beaten
wounded,hurt
disabled,wounded
disabled,weakened
disabled,hurt
weakened,exhausted
weakened,weak
weakened,faint
weakened,drained
exhausted,disabled
exhausted,weak
exhausted,drained
exhausted,weakened
exhausted,spent
exhausted,worn
drained,dragging
drained,spent
drained,dead
dragging,boring
dragging,long
boring,tiring
boring,stupid
boring,stereotyped
boring,nothing
boring,routine
tiring,demanding
tiring,exacting
tiring,taxing
demanding,tough
demanding,taxing
demanding,hard
demanding,pressing
demanding,exhausting
demanding,strict
demanding,critical
demanding,ambitious
demanding,exacting
demanding,trying
demanding,difficult
demanding,wearing
taxing,demanding
taxing,disturbing
taxing,trying
taxing,wearing
taxing,punishing
taxing,tiring
taxing,exacting
taxing,difficult
taxing,heavy
taxing,tough
trying,taxing
trying,upsetting
trying,demanding
trying,fatiguing
trying,exacting
trying,rough
trying,hard
trying,severe
trying,tight
trying,tough
upsetting,alarming
upsetting,threatening
upsetting,discouraging
upsetting,painful
upsetting,trying
upsetting,worrying
upsetting,provoking
upsetting,difficult
upsetting,hard
upsetting,severe
upsetting,uncertain
upsetting,troubling
discouraging,black
encouraging,supportive
encouraging,promising
supportive,assistant
supportive,extra
supportive,reserve
supportive,secondary
supportive,spare
supportive,supporting
secondary,supporting
secondary,lower
secondary,extra
secondary,dependent
secondary,second
secondary,relief
secondary,small
secondary,subject
secondary,minor
secondary,reserve
secondary,lesser
secondary,under
supporting,for
supporting,aiding
main,prime
main,major
main,central
main,leading
main,primary
main,vital
main,fundamental
main,particular
main,essential
main,special
main,head
main,star
main,chief
main,capital
main,necessary
main,controlling
main,critical
main,crucial
main,outstanding
main,prevailing
major,dominant
major,big
major,primary
major,large
major,leading
major,extensive
major,main
major,considerable
major,superior
major,upper
major,better
major,elder
major,chief
major,above
major,senior
major,extreme
major,higher
major,most
major,greater
major,larger
major,exceeding
dominant,principal
dominant,leading
dominant,commanding
dominant,powerful
dominant,effective
dominant,main
dominant,prevailing
dominant,governing
dominant,chief
dominant,ruling
dominant,first
dominant,obtaining
principal,prime
principal,major
principal,dominant
principal,outstanding
principal,leading
principal,primary
principal,key
principal,main
principal,prominent
principal,superior
principal,head
principal,star
principal,champion
principal,maximum
principal,chief
principal,capital
principal,essential
principal,first
principal,controlling
principal,highest
principal,prevailing
principal,greatest
principal,strongest
outstanding,superior
outstanding,great
outstanding,dominant
outstanding,impressive
outstanding,well-known
outstanding,famous
outstanding,important
outstanding,distinguished
outstanding,special
outstanding,celebrated
outstanding,chief
outstanding,main
outstanding,major
outstanding,principal
outstanding,star
outstanding,super
outstanding,greatest
outstanding,tops
superior,remarkable
superior,good
superior,exclusive
superior,major
superior,premium
superior,expert
superior,over
superior,primary
superior,choice
superior,above
superior,capital
superior,senior
superior,fine
superior,distinguished
superior,famous
superior,preferred
superior,prevailing
superior,exceeding
superior,finer
superior,grander
superior,more advanced
exclusive,limited
exclusive,sole
exclusive,private
exclusive,licensed
exclusive,absolute
exclusive,unique
exclusive,independent
exclusive,full
exclusive,entire
exclusive,narrow
exclusive,choice
exclusive,chosen
exclusive,single
exclusive,particular
exclusive,total
exclusive,whole
exclusive,closed
exclusive,complete
exclusive,elegant
exclusive,only
exclusive,select
sole,exclusive
sole,remaining
sole,separate
sole,one
sole,single
sole,individual
sole,particular
sole,only
sole,unique
sole,onliest
remaining,resting
remaining,stopping
remaining,pausing
remaining,waiting
resting,sleeping
resting,quiet
resting,dreaming
resting,asleep
resting,comfortable
resting,relaxing
resting,crashed
sleeping,dreaming
sleeping,asleep
sleeping,crashed
asleep,dreaming
asleep,resting
asleep,sleeping
asleep,crashed
awake,alive
awake,aware
awake,knowing
awake,excited
alive,awake
alive,conscious
alive,live
alive,around
alive,breathing
alive,dynamic
alive,existing
alive,growing
alive,knowing
alive,living
alive,running
alive,vital
alive,working
alive,functioning
conscious,sure
conscious,certain
conscious,informed
conscious,aware
conscious,aesthetic
conscious,assured
conscious,knowing
conscious,known
conscious,noticing
conscious,noting
conscious,observing
conscious,perceiving
conscious,seeing
conscious,understanding
conscious,felt
conscious,recognizing
conscious,remarking
sure,confident
sure,clear
sure,convinced
sure,assured
sure,positive
sure,constant
sure,convincing
sure,decided
sure,enduring
sure,firm
sure,fixed
sure,genuine
sure,persuaded
sure,real
sure,satisfied
sure,set
sure,steady
sure,telling
sure,valid
confident,sure
confident,bold
confident,positive
confident,satisfied
confident,convinced
confident,brave
confident,secure
confident,trusting
confident,expecting
confident,racked
bold,daring
bold,forward
bold,assuming
daring,bold
daring,smart
daring,forward
daring,game
daring,brave
smart,good
smart,wise
smart,bold
smart,brilliant
smart,bright
smart,quick
smart,sharp
smart,knowing
smart,skull
smart,pointed
smart,genius
smart,ready
smart,effective
smart,fresh
wise,experienced
wise,careful
wise,educated
wise,informed
wise,aware
wise,rational
wise,smart
wise,sound
wise,knowing
wise,understanding
wise,grasping
wise,sharp
wise,cunning
wise,calculating
wise,taught
wise,sensing
experienced,wise
experienced,capable
experienced,veteran
experienced,sophisticated
experienced,accomplished
experienced,qualified
experienced,seasoned
experienced,trained
experienced,professional
experienced,rounded
experienced,tried
experienced,instructed
experienced,tested
experienced,practiced
experienced,sport
experienced,expert
experienced,familiar
experienced,old
experienced,practical
experienced,pro
capable,experienced
capable,suited
capable,talented
capable,efficient
capable,gifted
capable,able
capable,accomplished
capable,good
capable,qualified
capable,adequate
capable,intelligent
capable,adapted
capable,fitted
capable,proper
capable,veteran
suited,appropriate
suited,suitable
suited,fitted
appropriate,relevant
appropriate,useful
appropriate,fitting
appropriate,good
appropriate,proper
appropriate,correct
appropriate,belonging
appropriate,right
appropriate,fit
appropriate,deserved
appropriate,becoming
appropriate,adapted
appropriate,due
appropriate,just
appropriate,true
appropriate,desired
relevant,suited
relevant,consistent
relevant,related
relevant,important
relevant,significant
relevant,proper
relevant,suitable
relevant,becoming
relevant,concerning
relevant,correspondent
relevant,fit
relevant,fitting
relevant,material
relevant,pat
relevant,referring
relevant,relative
consistent,steady
consistent,logical
consistent,rational
consistent,even
consistent,expected
consistent,same
consistent,uniform
consistent,true
steady,constant
steady,solid
steady,reliable
steady,safe
steady,substantial
steady,regular
steady,even
steady,firm
steady,set
steady,uniform
steady,enduring
steady,certain
steady,sure
steady,patterned
constant,consistent
constant,steady
constant,regular
constant,stable
constant,even
constant,firm
constant,uniform
constant,permanent
constant,connected
constant,together
regular,formal
regular,daily
regular,traditional
regular,legitimate
regular,routine
regular,proper
regular,ordinary
regular,typical
regular,everyday
regular,usual
regular,natural
regular,classic
regular,official
regular,standard
regular,general
regular,approved
regular,correct
regular,established
regular,prevailing
regular,sanctioned
formal,precise
formal,academic
formal,explicit
formal,legal
formal,strict
formal,proper
formal,express
formal,set
formal,official
formal,regular
formal,ritual
formal,approved
formal,confirmed
formal,conventional
formal,directed
formal,fixed
formal,stereotyped
academic,intellectual
academic,university
academic,college
academic,learned
intellectual,mental
intellectual,creative
intellectual,psychological
intellectual,rational
intellectual,intelligent
intellectual,learned
mental,spiritual
mental,intellectual
mental,psychological
mental,deep
mental,heavy
mental,inner
mental,mysterious
mental,rational
mental,reasoning
mental,thinking
spiritual,divine
spiritual,sacred
spiritual,holy
spiritual,pure
divine,spiritual
divine,holy
divine,sacred
divine,wonderful
divine,religious
divine,beautiful
divine,excellent
holy,spiritual
holy,pure
holy,divine
holy,perfect
holy,good
holy,clean
holy,believing
holy,innocent
holy,moral
holy,blessed
holy,dedicated
holy,devoted
holy,just
pure,real
pure,perfect
pure,natural
pure,classic
pure,simple
pure,plain
pure,bright
pure,neat
pure,clear
pure,complete
pure,fair
pure,straight
pure,total
pure,true
real,actual
real,evident
real,solid
real,certain
real,substantial
real,positive
real,legitimate
real,honest
real,physical
real,original
real,absolute
real,sound
real,firm
real,right
real,material
real,concrete
real,stable
real,essential
real,present
real,existing
real,live
real,valid
real,true
actual,certain
actual,substantial
actual,physical
actual,absolute
actual,concrete
actual,confirmed
actual,genuine
actual,hard
actual,positive
actual,realistic
actual,true
certain,positive
certain,sure
certain,convinced
certain,assured
certain,believing
certain,calm
certain,satisfied
certain,secure
positive,specific
positive,confident
positive,clear
positive,real
positive,firm
positive,express
positive,rank
positive,concrete
positive,perfect
positive,absolute
positive,actual
positive,assured
positive,complete
positive,convinced
positive,decided
positive,direct
positive,explicit
positive,genuine
positive,hard
positive,sure
clear,sunny
clear,fair
clear,light
clear,crystal
clear,fine
clear,shining
clear,pleasant
fair,civil
fair,proper
fair,generous
fair,decent
fair,objective
fair,good
fair,reasonable
fair,legitimate
fair,equal
fair,honest
fair,clean
fair,square
fair,just
fair,open
fair,straight
fair,moderate
civil,local
civil,domestic
civil,national
civil,civilian
civil,home
civil,interior
civil,municipal
civil,political
civil,public
local,regional
local,town
local,limited
local,neighborhood
local,district
local,parish
local,narrow
local,civic
regional,local
civic,civil
civic,urban
civic,national
civic,local
civic,metropolitan
civic,municipal
civic,public
urban,downtown
urban,civil
urban,metropolitan
urban,civic
urban,central
urban,municipal
urban,popular
urban,public
urban,town
urban,village
downtown,urban
downtown,main
downtown,central
downtown,metropolitan
downtown,business
central,key
central,important
central,fundamental
central,basic
central,significant
central,essential
central,prime
central,dominant
central,center
central,radical
central,primary
central,middle
central,chief
central,master
central,ruling
central,leading
central,interior
central,mean
central,inner
central,outstanding
key,major
key,leading
key,crucial
key,primary
key,vital
key,fundamental
key,basic
key,main
key,principal
key,chief
key,material
leading,dominant
leading,outstanding
leading,top
leading,well-known
leading,famous
leading,popular
leading,prominent
leading,main
leading,noted
leading,best
leading,principal
leading,initial
leading,champion
leading,primary
leading,governing
leading,dominating
leading,ruling
leading,first
leading,highest
leading,greatest
top,finest
top,dominant
top,leading
top,primary
top,excellent
top,elite
top,principal
top,prime
top,superior
top,head
top,lead
top,upper
top,crack
top,maximum
top,chief
top,outside
top,ruling
top,capital
top,fine
top,first
top,greatest
primary,prime
primary,dominant
primary,leading
primary,initial
primary,constitutional
primary,vital
primary,immediate
primary,underlying
primary,fundamental
primary,elementary
primary,main
primary,essential
primary,principal
primary,simple
primary,central
primary,chief
primary,first
primary,direct
primary,earliest
initial,original
initial,basic
initial,opening
initial,leading
initial,pioneer
initial,infant
initial,initiative
initial,fundamental
initial,first
initial,earliest
initial,early
initial,elementary
original,initial
original,prime
original,infant
original,opening
original,beginning
original,primary
original,pioneer
original,starting
original,first
original,early
original,elementary
original,genuine
pioneer,prime
pioneer,head
pioneer,brave
pioneer,lead
pioneer,initial
pioneer,primary
pioneer,original
pioneer,experimental
head,prime
head,champion
head,principal
head,leading
head,pioneer
head,front
head,main
head,first
head,highest
champion,super
champion,prime
champion,superior
champion,head
champion,choice
champion,first
